index	sentence1	sentence2	label
2836	您好，请问这个房子周边有哪些学校？	嗯	0
134	这个是一期？	是的，这个是高层的	1
1316	这套房子现在能看么	在	0
4774	可以公积金贷款的	滨江小学，阳光小学，曹娥幼儿园等等	0
4597	您好，我想了解温莎杰座即将上架的4室房源报价。	不了解	0
5985	可几套一起看	嗯	0
203	这套可以纯公积金贷款吗	您留个联系方式给我 到时候我联系您	0
3827	什么地方？	是的，是恒大滨河左岸小区朗润园的房子	0
3772	您好，请问这个户型有啥优缺点	这个房子是两室的 	0
5447	您好，请问这个房子周边有哪些学校	小学是第二梯队百年老校，中学是第一梯队交大附中	1
5289	有大税么	好的我加您，您通过一下?	0
2919	您好，这房还有税吗	这边我带您线上看一下房	0
1792	到时我过来一起看	2楼这套带露台，就在小区门口这，位置还是很高的，业主也很诚心卖	0
248	三区在一区南面 靠近公平路	真应该跑跑盘了	0
100	带家具家电？	育文已经正式下文了	0
2133	什么时候能看	有钥匙！！	0
1659	常兴家园的几套房子周六方便看吗	好的呀	0
1918	今天有空看房	在	0
2716	不动产证满几年？	房子明天可以看，看你有时间吗？	0
1525	采光怎么样	采光还行	1
1936	这套房源价格还有优惠空间吗？	这个是河滨花园一房最好的户型，考虑看看吗？	0
529	采光受影响吗？	得换乘公交	0
5265	有税吗	嗯嗯，有双税的	1
3760	您好，请问这个房子周边有哪些学校？	你考虑学区房吗	0
5546	税费要十几万?	就两栋楼?	0
1673	三百多平米的是什么户型	有的	0
539	可以看房吗	可以的	0
430	您好，我正在看卓越世纪中心的房子	商务公寓来着	0
1983	你把那些你能看的靠谱的弄一起看	顶层	0
2836	您好，请问这个房子周边有哪些学校？	锦西中学	1
1988	国展六楼的最低多少钱能卖	业主肯定不会763.8万卖	0
4084	这两套都能看么	上午大概几点钟？我给您安排好	0
378	这个是不是一期的	房主是全款买的。	0
1845	阁楼什么房型	好	0
123	有没有税	中高层的	0
2584	能介绍下这房子吗	可以上	0
2768	明天能带看房么？	您明天几点有时间？	1
4956	一区和二区？	我的电话是PHONE同微信您可以随时联系我，我在这里工作10年，您有任何问题随时联系我。	0
5419	一室一厅或者单间配套都可以	对交通有要求吗？	0
3484	中学呢	我确认好回复您的	0
492	啥时候能看房？	对，朝小的，没占用，可以，不过不多	0
1728	这套房怎么样	这个是三楼的	0
77	看看呢	好的	0
4334	这套最少多少钱	你好	0
2348	这套房源价格还有优惠空间么？	有优惠，您这边有空可以过来看看房子	1
5377	赠家具、家电？赠地下室吗？	我可以带你先看看房	0
156	这套支持公积金吗	之前是商贷还是公积金？	1
3045	里面毛坯？	具体的我去帮你跟房东聊	0
1398	看看哪个合适，哪天抽空去看一下	好	0
441	贷款最多能贷多少年	锡山实验小学	0
4995	这套房源价格还有优惠空间吗？	有啊	1
592	什么时间能看呢？	嗯嗯	0
1116	那橄榄树的业主价格还能谈吗？我看到最近房价一直在掉	最近经济不太好都	0
538	现在可以看房吗	我这边发给您	0
5562	税卖房管吗？	我这有两套是没有税的，可以推给您看看，三室	0
1206	税多少	双税	1
941	能看吗	你这边什么楼层的不能接受	0
5938	您好，请问这个房子周边有哪些学校	海河中学，新华中学	1
3955	他标价195，有商量吗	除了三期，车位租买都找个人的	0
4065	现在能看么0	进啊	0
349	精装修满五唯一	如果您这个装修特别好，420～430我觉得应该差不多	0
4861	请问和平里不满五年的毛胚房有多少钱的税金	你电话多少呢	0
5384	几栋 靠路边么	我来看下	0
466	还没，今晚可以看吗？装修咋样？	可以看的，业主是自己住的	0
474	对的，这套的话有空间吗	我看下	0
5731	这个有证	有的	1
69	在哪	您想购置一套吗	0
1568	这个房子你觉得单价最低能多钱卖?税费大概多少？	全款的话，税费是70万	0
670	是商贷20年吗？?	那就得总价低	0
729	哪的	和润都御园	1
5334	还要多久满2	前面先办贷款、赎楼解押手续	0
3290	您好，请问这个房子周边有哪些学校	是的！等下来的时候房子期限也差不多了	0
1391	一共几期	三期	1
3515	今天能看那几套？	加了	0
2566	请问首付和贷款是多少？	这套房子在6楼，是中高层楼，您对楼高有什么要求	0
2039	这个有按揭吗	过五年唯一的	0
3457	有个税么	居家装修	0
5143	配套怎么样？价位？	价位毛坯在8500多一点精装9500多一点	1
4243	这个房子有证吗？	您想考虑什么样的房子，我帮您介绍一下，可以吗	0
4385	这个我也想看看	什么时候过去看看	0
1243	二套购买，首付要多少？	您好	0
4427	可以看吗	可以看的，您这边要是考虑可以先来看房，看中的话再给业主沟通价格这块，	1
1034	那如何交易？	您看您方便可以先看一下房子，这个房子的户型比较好，小区的环境也好，绿化充足，小区门口就有公交站	0
4815	什么时候能够看房呢？	可以随时看的	1
3811	这个房子是税高是吗	好的，	0
3461	您好，我想咨询锦绣雅苑小区	年交和季度交有优惠	0
1429	五一可以看房吗	好的	0
3997	您好，请问这个户型有啥优缺点	这个房子距离公交站口地铁口以及地铁口都比较近	1
4296	行 可以去看看	de	0
5273	您好，请问这个房子周边有哪些学校	您贵姓，我存您个号码	0
1255	看中的价位谈不下来	是的	0
2789	这个能看吗	等我消息或者电话	0
460	您好，请问这个户型有啥优缺点	您看看这个，很合适	0
4206	什么时候能够看房呢？	您好，你是郑总吗	0
2963	这套房源价格还有优惠空间吗？	房东在睡觉	0
3668	这个是几期？	这套房子对口的是田林一小	0
3784	明天可以看吗	嗯。好的，很高兴能为您服务！	0
2606	这个晚上可以看吗？	方便留个联系方式吗？我给您联系看房子	0
518	此房是什么情况？	对的	0
5049	小学是省一级吗	升学率也比较高	0
2633	满二的都有什么税费	这套房子是企业产	0
2345	装修如何	5号院的这个也是精装修的，满五年唯一的	0
5507	这老房子能按揭吗？	银行贷款和年限有关系	1
5437	而且没什么议价空间	公房考虑不	0
1452	然后这个房子税是不是很高？	方便留个电话吗我给你算下	0
857	我就想了解一下 按首套的话 首付几成	2万。	0
4715	可以去看看房子吗	嗯	0
3996	小学是对应的哪个小学了	您好，您之前咨询的房源近七日有65人也看过，您有时间去看看吗？	0
1456	过两年了吗	您看过这个房子吗	0
5932	挨着河还是中间	靠河	1
1907	周边有什么配套	学区就是听涛，两所听涛的幼儿园 一所小学，还有一所私立的新东港幼儿园，就在小区门口的	1
5253	满几	不满二	1
2192	什么时候能够看房呢？	你好	0
1312	您好，请问这个户型有啥优缺点	您可以按照自己家里的实际情况装修健身房也可以。办公也可以。	0
103	税费高吗	满五	0
894	有几套可以看？	好几套都可以看	0
5726	联系九楼我也去看一下可以吗？	得五一了水映得业主这几天上班不让看了	1
3136	什么时候能够看房呢？	您几点有空？	1
2829	那不现在不能办理按揭贷款？	我可以给您推荐一下	0
3122	底价多少	房主没有说底价，但是能谈	1
400	你不是说有装修好的可以看一下吗	嗯，我怀疑是假房源，拖时间给您配其他房子的	0
1915	一般税费怎么算的	你们	0
1744	临街吗？	12号楼	0
2827	下周还是想来看一下	那这两套都可以	0
478	可以看房吗	您稍等，一会先给您看一下水墨的房子	0
3181	业主多少可以成交	有学位的。学位没有占用的	0
2089	都是毛胚吗	然后发给您看看	0
3135	明天上午能看吗？当面聊	446万肯定不行	0
2699	这房多少钱能谈？	房主说的	0
4808	你好  这个房子首付款比例正常么？是不是带家具家电？	我再找一下您的微信吧	0
4516	您好，我想了解新锦港花园即将上架的3室房源报价。	您只考虑这个小区吗？	0
4982	想问下这个房子里的家具家电房东要留下哪些？	所有的家具家电都带着一起卖	1
2456	这房子价格能谈多少	有的，但是空间没有太多了，因为价格这方面我们之前和房东沟通过，房东这边还是希望能根据客户的付款比例和付款周期来决定，其次就是根据客户的诚意度，想问一下您这边的付款方式是什么样的呢？您对这个房子愿意出什么价格呢？	1
815	这是几期的房子	他是把客厅做成卧室了	0
1228	260的是中间户啊	260的是的	1
2273	这是德兴小学？	是东兴小学	1
4240	请问，这套房子，业主能接受吗最低价是多少？	价格方面我们尽力帮您争取	1
3645	这个加税费多少呀	稍等我给您算下哈	1
252	满几年？	房子能贷30年	0
3791	这都是几期的房子？	这套不建议你考虑	0
5067	一期？二期？	毛坯房也有	0
4636	配套	老师是考虑基装的哟	0
1340	装修+家具+家电有30万够吗？	你有时间了你微信给我说句话就行了。	0
1850	这个是在哪啊？	传媒大学附近	1
1246	这个学区是哪个学区	可以	0
43	能看吗	可以的	1
3166	可以贷款吗	可以的	1
4804	附近还有什么配套设施吗	悦达889	1
4224	这个是房贷吗	没风险 正常房贷	1
1079	能少不	贝壳平台都这样，有的房子不能发链接，给您截图吧，您微信多少，我发您微信里	0
4946	现在不能看嘛	能看我们肯定都带客户看了	0
3038	您好，我正在看齐门人家的房子	您目前的购房需求是什么	0
111	几期的	这个是海棠小区	1
2329	您好，我正在看拓基城市广场的房子	就2套	0
4516	您好，我想了解新锦港花园即将上架的3室房源报价。	都有窗户的	0
3212	支持公积金？	但是有小区	0
2140	这个房子什么时候可以看呀？	这套房子在2楼，是低层楼，您对楼高有什么要求	0
5029	是第几期啊	?	0
1572	看啥房子	这个房子是复式大五房。	0
5235	这套房源价格还有优惠空间么？	您好	0
587	一期还是二期	您之前有过了解吗	0
2773	八楼这个是靠近高压线那边哈	嗯嗯	0
76	您好，我正在看芍药居北里的房子	业主也诚心	0
4402	说是205万，五一以后可以看	那估计是我维护的6楼的房子	0
5264	在几层？家具家电带么	家具家电不带的	1
1226	其他费用还有哪些？还有议价空间吗？	我们链家均为真实房源的	0
5674	明天能看吗	是的	0
4055	这个房子有配套的学习	31中	1
764	那二手房也是可以用公积金的是吧	这样吧，你看看你什么时候有时间，我带你多看几套房，你对比对比	0
3883	在凌宾路的口么	嗯嗯，就是那里	0
3243	晚上可以看房子不？可以的话我吃了饭来看看	您这边方便加个微信么？我给您发信息	0
5249	哪里的	您对位置有要求吗？	0
1930	谈成380的话，也有13万多的税。	先看吧	0
3638	有证吗？	?	0
2659	有没有税	自己住的	0
1056	您好，我正在看家悦花园的房子	请问您是考虑购买还是出售	0
2221	这套房子首付款大概是多少	可以在家都可以看房	0
3951	有配套幼儿园么	还没拍	0
4387	这个房子咋样？	这房子挺不错	1
1928	以您的经验大概还能谈多少	建议您明天抽空带您看下	0
489	海杨城现在有什么可以看的	这套是三期三楼的	0
4856	这个能谈多少？	合适的我们在谈房价	1
5522	是11号房那种户型不	可以看江的	0
4212	得空也去看看	我再等一会吧，拓店也得往里投钱	0
194	价格最低多少可以卖	只包增值税	0
3175	这个房子产权满几年啊？	这套房子不是房东名下唯一房产	0
2788	是南北通吗	我觉得也是	0
537	周围配套如何	可以加个微信吗，我把房子照片发给您	0
